nID;nID_Subject;nID_SubjectContactType;sValue
2726;1386;1;sobez_dolyna@meta.ua
2727;1387;0;(03472)60758
2728;1387;1;klrsoc@ukr.net
2729;1388;0;(03433)37322
2730;1388;1;sobez_koll@ukr.net
2731;1389;0;(068)5362704,(03478)21579,21982
2732;1389;1;kosivsoc@ukrpost.ua
2733;1390;0;(03475)26099
2734;1390;1;soczaxust@ukr.net
2735;1391;0;(03435)22004
2736;1391;1;upszn@meta.ua
2737;1392;0;(03474)21167
2738;1392;1;rozh_upszn@ukr.net
2739;1393;0;(03476)25146,25063
2740;1393;1;snyatinsoc@ukr.net
2741;1394;0;(03436)24236
2742;1394;1;soczah_if@ukrpost.ua
2743;1395;0;(03479)21643
2744;1395;1;r79upszn@if.ukrtel.net
2745;1396;0;(03437)34289
2746;1396;1;bolehiv_sobez@meta.ua
2747;1397;0;(03442)552697
2748;1397;1;department_soc@ukr.net
2749;1398;0;(03472)52155
2750;1398;1;soc_kalush@ukr.net
2751;1399;0;(03433)70349,20624
2752;1399;1;kmsobez@ukr.net
2753;1400;0;(03434)21448
2754;1400;1;yarsobez@ukr.net
2755;1401;0;(03438)44600
2756;1401;1;vsznburshtyn@ukr.net
2757;1402;0;380 (4576)52586
2758;1402;1;sovbez_bar@ukr.net
2759;1403;0;380 (4563)90923
2760;1403;1;bcrupszn@ukr.net
2761;1404;0;380 (4561)51664
2762;1404;1;boguslav_upszn@ukr.net
2763;1405;0;380 (4595)64718
2764;1405;1;rupszn3225@ukr.net
2765;1406;0;380 (4577)53325
2766;1406;1;upsznbor@i.ua
2767;1407;0;380 (4594)54547
2768;1407;1;rupszn3227@ukr.net
2769;1408;0;380 (4571)24912
2770;1408;1;upszn39@ukr.net
2771;1409;0;380 (4596)54475
2772;1409;1; vuszn@ukr.net
2773;1410;0;380 (4569)51483
2774;1410;1;upszn_vold@ukr.net
2775;1411;0;380 (4570)51230
2776;1411;1;uprazikr@ukrpost.ua
2777;1412;0;380 (4591)51777
2778;1412;1;uszn@ukr.net
2779;1413;0;380 (4573)51549
2780;1413;1;kagarlykupszn@ukr.net
2781;1414;0;(38044)4241095
2782;1414;1;k-svupszn@ukr.net
2783;1415;0;380 (4578)60949
2784;1415;1;upszn33@ukr.net
2785;1416;0;380 (4574)51162
2786;1416;1;rupszn_mironovka@ukr.net
2787;1417;0;380 (4572)50354
2788;1417;1;upczn_obuhiv@ukr.net
2789;1418;0;380 (4567)51549
2790;1418;1;raj36@ukr.net
2791;1419;0;380 (4592)51650
2792;1419;1;poliskeypsz@ukr.net
2793;1420;0;380 (4562)51549
2794;1420;1;upszn3238@meta.ua
2795;1421;0;380 (4568)53470
2796;1421;1;ruszn@ukr.net
2797;1422;0;380 (4564)51549
2798;1422;1;upszn_stav@meta.ua
2799;1423;0;380 (4566)51549
2800;1423;1;taraupszn@gmail.com
2801;1424;0;380 (4560) 51549
2802;1424;1;tetievupszn@ukr.net
2803;1425;0;380 (4565)51261
2804;1425;1;fastivskerupszn@ukr.net
2805;1426;0;380 (4575)56127
2806;1426;1;rj3247@ukr.net
2807;1427;0;380 (4576)62903
2808;1427;1;berezan3253@ ukr.net
2809;1428;0;380 (4563)53493
2810;1428;1;bcuszn@ukr.net
2811;1429;0;380 (4595)64735
2812;1429;1;mypszn@ukr.net
2813;1430;0;380 (4594)52388
2814;1430;1;upsznmbrovary@ukr.net
2815;1431;0;380 (4597)49905
2816;1431;1;upszn_bucha@ukr.net
2817;1432;0;380 (4571)24893
2818;1432;1;uszn3237@ukr.net
2819;1433;0;380 (4597)57502
2820;1433;1;irpin-mupszn@ukr.net
2821;1434;0;380 (4572)56569
2822;1434;1;mupszn_obuhiv@ukr.net
2823;1435;0;380 (4567)51811
2824;1435;1;55677@ukr.net
2825;1436;0;380 (4573)21440
2826;1436;1;szn@ukrpost.ua
2827;1437;0;380 (4579)29896
2828;1437;1;upsznslav@gmail.com
2829;1438;0;380 (4565)63801
2830;1438;1;08500@ukr.net
2831;1439;0;380 (44)2067486
2832;1439;1;ORGVIDDIL_GY@ukr. net, 7322@ukr.net.
2833;1440;0;(0522)222844
2834;1440;1;dopomoga_kir@ukr.net
2835;1441;0;(0257)20223
2836;1441;1;inbox2@bobr.kr-admin.gov.ua
2837;1442;0;(0250)97700
2838;1442;1;inbox2@vl.kr-admin.gov.ua
2839;1443;0;(0254)21065
2840;1443;1;inbox2@gayvoron.kr-admin.gov.ua
2841;1444;0;(0252)21098
2842;1444;1;inbox2@gl.kr-admin.gov.ua
2843;1445;0;(0234)50090
2844;1445;1;inbox2@dl.kr-admin.gov.ua
2845;1446;0;(0253)51917
2846;1446;1;upszndobr@ukr.net
2847;1447;0;(0233)23220
2848;1447;1;inbox2@zn.kr-admin.gov.ua
2849;1448;0;(0522)561242
2850;1448;1;inbox2@kirrda.kr-admin.gov.ua
2851;1449;0;(0240)20291
2852;1449;1;inbox2@km.kr-admin.gov.ua
2853;1450;0;(0258)51185
2854;1450;1;inbox2@mv.kr-admin.gov.ua
2855;1451;0;(0241)20545
2856;1451;1;inbox2@ng.kr-admin.gov.ua
2857;1452;0;(0256)41773
2858;1452;1;inbox2@nmrda.kr-admin.gov.ua
2859;1453;0;(0255)22378
2860;1453;1;inbox2@novoarh.kr-admin.gov.ua
2861;1454;0;(0251)22547
2862;1454;1;inbox2@nu.kr-admin.gov.ua
2863;1455;0;(0235)41174
2864;1455;1;inbox2@olex.kr-admin.gov.ua
2865;1456;0;(0242)32302
2866;1456;1;inbox2@olexrda.kr-admin.gov.ua
2867;1457;0;(0238)20393
2868;1457;1;inbox4@onufrievka.kr-admin.gov.ua
2869;1458;0;(0237)96333
2870;1458;1;inbox2@petrovo.kr-admin.gov.ua
2871;1459;0;(0236)25213
2872;1459;1;inbox2@sv.kr-admin.gov.ua
2873;1460;0;(0259)22271
2874;1460;1;inbox2@ulrda.kr-admin.gov.ua
2875;1461;0;(0239)41832
2876;1461;1;inbox2@ustin.kr-admin.gov.ua
2877;1462;0;(0522)370739
2878;1462;1; kirovsk-upszn@ukrpost.ua
2879;1463;0;(0522)240785
2880;1463;1;upszn.len@gmail.com
2881;1464;0;(0236)24839
2882;1464;1;Supszn@ukrpost.ua
2883;1465;0;(0235)72979
2884;1465;1;gvszn@alex.kw.ukrtel.net
2885;1466;0;(0233)21938
2886;1466;1;usznzmv@zn-rada.gov.ua
2887;1467;0;380 (3248)50394,380 (3248)50054
2888;1467;1;upsznbor@gmail.com
2889;1468;0;380 (3244)22515
2890;1468;1;future251065@rambler.ru
2891;1469;0;380 (32606)0933
2892;1469;1;soc_zah_morshyn@ukr.net 
2893;1470;0;380 (3236)60723
2894;1470;1;sptu_8@ukr.net, usznsambir@ukr.net
2895;1471;0;380 (3245) 52083,380 (3245) 57231
2896;1471;1;str_upszn@ukrpost.ua
2897;1472;0;380 (3247)51747,380 (3247)68482
2898;1472;1;upszn1331@gmail.com
2899;1473;0;380 (3249) 22298
2900;1473;1;socza1305@gmail.com
2901;1474;0;380 (3261)25750
2902;1474;1;dw.1335@hotmail.com
2903;1475;0;380 (32)2354885
2904;1475;1;u_soczah@mail.lviv.ua
2905;1476;0;380 (32)2614450
2906;1476;1;g_soczzah@ukr.net
2907;1477;0;380 (32)2958228
2908;1477;1;zalszl@arkada-x.com.ua,
2909;1478;0;380 (32)2357162
2910;1478;1;lychsoz@ukrpost.ua
2911;1479;0;380 (32)2546483
2912;1479;1;syxiv_soc@ukr.net
2913;1480;0;380 (32)2375081
2914;1480;1;fr_soc@ukrpost.ua, frsoczah@gmail.com 
2915;1481;0;380 (32)2522840
2916;1481;1;subshev@city-adm.lviv.ua
2917;1482;0;380 (3266)43172
2918;1482;1;brodysoczah@ukr.net
2919;1483;0;380 (3264)21204
2920;1483;1;Uszn.busk@gmail.com
2921;1484;0;380 (3231)30559
2922;1484;1;upszn-gorodok@ukr.net
2923;1485;0;380 (3244)24438968
2924;1485;1;soczachyst@mail.ru
2925;1486;0;380 (3239) 31135
2926;1486;1;upszn1314@ukr.net
2927;1487;0;380 (3252)61511
2928;1487;1;zhovkva_upszn@ukr.net
2929;1488;0;380 (3265)42212
2930;1488;1;zolochiv.upszn@gmail.com
2931;1489;0;380 (3254) 51450
2932;1489;1;kambuz_upszn@mail.ru, kambuz.upszn@gmail.com   
2933;1490;0;380 (3241)51352
2934;1490;1;upszn.mykol.lv@gmail.com
2935;1491;0;380 (3234) 41263
2936;1491;1;mostups2014@ukr.net
2937;1492;0;380 (3263)22375
2938;1492;1;upsznprm@ukr.net
2939;1493;0;(3803230)41486
2940;1493;1;puszn20@ukr.net
2941;1494;0;380 (3255)22177
2942;1494;1;radehivupszn@ukr.net
2943;1495;0;380 (3236)32801,380 (3236)60636,380 (3236)34458,380 (3236)32257
2944;1495;1;ssoczahyst@ukr.net
2945;1496;0;380 (3251) 21335, 380 (3251) 21332
2946;1496;1;upszn_skole@ukr.net
2947;1497;0;380 (3257)72094
2948;1497;1;upszn.sokal@i.ua
2949;1498;0;380 (3238)21219, 380 (3238)21820
2950;1498;1;sts_uszn@ukr.net
2951;1499;0;380 (3245) 53213
2952;1499;1;sob_str_r@ukr.net
2953;1500;0;380 (3269)31535
2954;1500;1;upsznturka@ukr.net
2955;1501;0;380 (3259)21283
2956;1501;1;upszn.ya.lv@meta.ua
2957;1502;0;(0512)550085,249079
2958;1502;1;mk_iac@ukr.net
2959;1503;0;(0512)362150,478638
2960;1503;1;departament_mk@ukr.net
2961;1504;0;(0512)361353,479284
2962;1504;1;utszn_centr@ukr.net
2963;1505;0;(0512)343169,341134
2964;1505;1;utszn_zavodsk@ukr.net
2965;1506;0;(0512)220039,228127
2966;1506;1;utszn_lenin@ukr.net
2967;1507;0;(0512)600889,600484
2968;1507;1;utszn_korab@ukr.net
2969;1508;0;(05161)54463
2970;1508;1;utszn_pgor@ukr.net
2971;1509;0;(05134)44700,40501,44632
2972;1509;1;utszn_vozng@ukr.net
2973;1510;0;(05136)55719,56536,55517
2974;1510;1;utszn_jugukr@ukr.net
2975;1511;0;(05154)22676,30607
2976;1511;1;utszn_ochakovg@ukr.net
2977;1512;0;(05132)30110,31904
2978;1512;1;utszn_arbuz@ukr.net
2979;1513;0;(05158)27454,26434,27654
2980;1513;1;utszn_bashtan@ukr.net
2981;1514;0;(05153)21620,22133
2982;1514;1;utszn_berezan@ukr.net
2983;1515;0;(05168)91461,91155
2984;1515;1;utszn_berezneg@ukr.net
2985;1516;0;(05131)91128,91012
2986;1516;1;utszn_bratsk@ukr.net
2987;1517;0;(05163)22196,29229
2988;1517;1;utszn_vesel@ukr.net
2989;1518;0;(05134)45128,32168
2990;1518;1;utszn_voznr@ukr.net
2991;1519;0;(05135)96687
2992;1519;1;utszn_vrad@ukr.net
2993;1520;0;(05152)91547,92820
2994;1520;1;utszn_doman@ukr.net
2995;1521;0;(05159)91436
2996;1521;1;utszn_elan@ukr.net
2997;1522;0;(0512)253375
2998;1522;1;utszn_jovtn@ukr.net
2999;1523;0;(05164)91711
3000;1523;1;utszn_kazan@ukr.net
3001;1524;0;(05133)24335,23614
3002;1524;1;utszn_kroz@ukr.net
3003;1525;0;(0512)480138,480807
3004;1525;1;utszn_nikol@ukr.net
3005;1526;0;(05151)91609,91054
3006;1526;1;utszn_nbug@ukr.net
3007;1527;0;(05167)21078,93497,21537
3008;1527;1;utszn_nodes@ukr.net
3009;1528;0;(05154)30873,22065
3010;1528;1;utszn_ochakovr@ukr.net
3011;1529;0;(05162)22605,22598
3012;1529;1;utszn_snigir@ukr.net
3013;1530;0;(05161)42226,43011
3014;1530;1;utszn_pray@ukr.net
3015;1531;0;(048)7669027
3016;1531;1;kiivskiy_soc@gupsp.odessa.gov.ua
3017;1532;0;(048)7665650,323158
3018;1532;1;malinovskiy_soc@gupsp.odessa.gov.ua
3019;1533;0;(048)337803,337804,337807
3020;1533;1;primorskiy_soc@gupsp.odessa.gov.ua
3021;1534;0;(048)7182810
3022;1534;1;suvorovskiy_soc@gupsp.odessa.gov.ua
3023;1535;0;(04868)25631
3024;1535;1;Millichivsk_soc@gupsp.odessa.gov.ua
3025;1536;0;(04849)36585
3026;1536;1;mbdnistrovsk_soc@gupsp.odessa.gov.ua
3027;1537;0;(04841)53268,53387
3028;1537;1;mizmail_soc@gupsp.odessa.gov.ua
3029;1538;0;(04862)23501
3030;1538;1;mkotovsk_soc@gupsp.odessa.gov.ua
3031;1539;0;(04842)24397,24466,22146
3032;1539;1;yuzhniy_soc@gupsp.odessa.gov.ua 
3033;1540;0;(4850)24658
3034;1540;1;teplodar_soc@gupsp.odessa.gov.ua
3035;1541;0;(04863)22358
3036;1541;1;ananiv_soc@gupsp.odessa.gov.ua
3037;1542;0;(4845)31250
3038;1542;1;arciz_soc@gupsp.odessa.gov.ua
3039;1543;0;(04866)21352
3040;1543;1;balta_soc@gupsp.odessa.gov.ua
3041;1544;0;(4856)20135
3042;1544;1;berezivka_soc@gupsp.odessa.gov.ua
3043;1545;0;(04849)39957
3044;1545;1;bdnistrovsk_soc@gupsp.odessa.gov.ua
3045;1546;0;(04852)25003
3046;1546;1;bilyaivka_soc@gupsp.odessa.gov.ua
3047;1547;0;(04846)41654
3048;1547;1;bolgrad_soc@gupsp.odessa.gov.ua
3049;1548;0;(04859)21230
3050;1548;1;velikomihaylivka_soc@gupsp.odessa.gov.ua
3051;1549;0;(04854)31334,31273
3052;1549;1;ivanivka_soc@gupsp.odessa.gov.ua
3053;1550;0;(04841)21703,21186
3054;1550;1;izmail_soc@gupsp.odessa.gov.ua
3055;1551;0;(04843)42944
3056;1551;1;kiliya_soc@gupsp.odessa.gov.ua
3057;1552;0;(04867)26491
3058;1552;1;Кodima_soc@gupsp.odessa.gov.ua
3059;1553;0;(04855)91357,98220,
3060;1553;1;kominternovo_soc@gupsp.odessa.gov.ua
3061;1554;0;(04862)24263,21469
3062;1554;1;kotovsk_soc@gupsp.odessa.gov.ua
3063;1555;0;(04861)21496
3064;1555;1;vikna_soc@gupsp.odessa.gov.ua
3065;1556;0;(04864)21717
3066;1556;1;lyubashivka_soc@gupsp.odessa.gov.ua 
3067;1557;0;(04857)22196
3068;1557;1;nikolaevka_soc@gupsp.odessa.gov.ua
3069;1558;0;(04851)31642
3070;1558;1;ovidiopol_soc@gupsp.odessa.gov.ua
3071;1559;0;(04853)32804,32979
3072;1559;1;rozdilna_soczah@gupsp.odessa.gov.ua
3073;1560;0;(04840)44965
3074;1560;1;reni_soc@gupsp.odessa.gov.ua
3075;1561;0;(04865)33125
3076;1561;1;savran_soc@gupsp.odessa.gov.ua
3077;1562;0;(04848)22661
3078;1562;1;sarata_soc@gupsp.odessa.gov.ua
3079;1563;0;(04847)31939
3080;1563;1;tarutino_soc@gupsp.odessa.gov.ua
3081;1564;0;(4844)32232
3082;1564;1;tatarbunari_soc@gupsp.odessa.gov.ua
3083;1565;0;(04860)91590
3084;1565;1; frunzivka_soc@gupsp.odessa.gov.ua
3085;1566;0;(04858)21392
3086;1566;1;shiryaevo_soc@gupsp.odessa.gov.ua
3087;1567;0;380 (5348) 22569,380 (5348) 31862,380 (5348)21868
3088;1567;1;upszn33@meta.ua
3089;1568;0;380 (5361)55469
3090;1568;1;upszn30@ukr.net
3091;1569;0;380 (5355) 54490,380 (5355) 55544
3092;1569;1;upszn@ukrpost.ua
3093;1570;0;380 (532)635538,380 (532)681145
3094;1570;1;oktyabr@net.pl.ua
3095;1571;0;380 (532)564120
3096;1571;1;soc 1601@ukrost.ua
3097;1572;0;380 (532)278660,380 (532)513059
3098;1572;1;leninske@upszn-pll.gov.ua
3099;1573;0;380 (5366) 73228,380 (5366) 772995
3100;1573;1;upszn04@ukr.net
3101;1574;0;380 (5366)62353,380 (5366)62105,380 (5366)62012
3102;1574;1;krukovupszn@ukr.net
3103;1575;0;380 (5345) 91361
3104;1575;1;v-bagachka@ukrpost.ua
3105;1576;0;380 (5354)31482
3106;1576;1;upszn@rambler.ru
3107;1577;0;380 (5365)24937
3108;1577;1;upszn@ukr.net
3109;1578;0;380 (5359)91440
3110;1578;1;upszngrebn@ukr.net
3111;1579;0;380 (5351) 97619
3112;1579;1;dikankaupszn@ukr.net
3113;1580;0;380 (43388)1703,380 (43388)3103
3114;1580;1;upszn10@ukr.net
3115;1581;0;380 (5346) 23005
3116;1581;1;1611karlszn@ukr.net
3117;1582;0;380 (5343) 32130,380 (5343) 31358
3118;1582;1;soczah@ukrpost.ua
3119;1583;0;380 (5342)31830,380 (5342)31172
3120;1583;1;zaxist-koz@ukrpost.ua
3121;1584;0;380 (5350)21307
3122;1584;1;upszn.kotelva@ukpost.ua
3123;1585;0;380 (5366)24586,380 (5366)24845
3124;1585;1;kremen-rda@adm-pl.qov.ua
3125;1586;0;380 (5356) 33541
3126;1586;1;upszn1616@ukrpost.ua
3127;1587;0;380 (5361)52325
3128;1587;1;upszn17@ukrpost
3129;1588;0;380 (5364)91543
3130;1588;1;mrupszn@ukr.net
3131;1589;0;380 (5355) 52541
3132;1589;1;28upszn@ukr.net
3133;1590;0;380 (5344) 31608
3134;1590;1;ns-upszn@ukr.net
3135;1591;0;380 (5357) 91130
3136;1591;1;upszn1621@ukr.net
3137;1592;0;380 (5358)20463
3138;1592;1;pir-uprpr@poltava.ukrtel.net
3139;1593;0;380 (532)273617
3140;1593;1;siznprda@e-mail.pi.ua
3141;1594;0;380 (5363) 21047
3142;1594;1;sobez1@ukrpost.ua
3143;1595;0;380 (5362) 33395
3144;1595;1;horol-upszn@ukrpost.ua
3145;1596;0;380 (5340)51421
3146;1596;1;upszn-ch@poltava.ukrtel.net
3147;1597;0;380 (5347)91095,380 (5347)92296
3148;1597;1;chutovo11@ukrpost.ua
3149;1598;0;380 (5352)91581,380 (5352)91347
3150;1598;1;shsobez@rambler.ru
3151;1599;0;(380800)500620
3152;1599;1;plsz@adm-pl.gov.ua
3153;1600;0;(03653)54404
3154;1600;1;bersoczah@ukr.net
3155;1601;0;(03634)26037
3156;1601;1;voloupszn@ukrpost.ua
3157;1602;0;(03650)21967
3158;1602;1;sobez_gocha@ukr.net
3159;1603;0;(03637)62088
3160;1603;1;sobez_demudivka@ukr.net 
3161;1604;0;(03656)32613
3162;1604;1;sobez_rda@ukr.net
3163;1605;0;(03658)23453
3164;1605;1;upszndubr@ukr.net, uszndubr@gmail.com
3165;1606;0;(03632)30195
3166;1606;1;soc_zar@meta.ua
3167;1607;0;(03652)22392
3168;1607;1;zdol_pratca@.net
3169;1608;0;(03651)20132
3170;1608;1;upszn_korec@ukr.net
3171;1609;0;(03657)23860
3172;1609;1;sobez_5609@ukr.net
3173;1610;0;(03659)63592
3174;1610;1;mlinovsoc@ukr.net
3175;1611;0;(03654)22772
3176;1611;1;sobesrda@ukr.net
3177;1612;0;(03633)41153
3178;1612;1;5615sob_rad@ukr.net
3179;1613;0;(0362)224007
3180;1613;1;upszn5616@gmail.com
3181;1614;0;(03635)22870
3182;1614;1;sobez.rokitno@gmail.com
3183;1615;0;(03655)21779
3184;1615;1;sarny.upszn@gmail.com
3185;1616;0;(03656)32381
3186;1616;1;sobez_dubno@ukr.net
3187;1617;0;(03636)24599,22379
3188;1617;1;sobes2@ukrpost.ua
3189;1618;0;(03654)31805
3190;1618;1;Soczahist_ostroh@ukr.net
3191;1619;0;(0362)235178
3192;1619;1;sobes12@ukr.net
3193;1620;0;(0362)633601
3194;1620;1;rivne.dopomoga@gmail.com, prazya@mail.rv.ua 
3195;1621;0;(05443)92596
3196;1621;1;іnfo01@dszn.sm.gov.ua
3197;1622;0;(05454)21720
3198;1622;1;info02@dszn.sm.gov.ua
3199;1623;0;(05457)51494
3200;1623;1;info03@dszn.sm.gov.ua
3201;1624;0;(05444)22050
3202;1624;1;info04@dszn.sm.gov.ua
3203;1625;0;(05447)66290
3204;1625;1;info05@dszn.sm.gov.ua
3205;1626;0;(05453)95132
3206;1626;1;info06@dszn.sm.gov.ua
3207;1627;0;(05459)71601
3208;1627;1;info07@dszn.sm.gov.ua
3209;1628;0;(05445)22709
3210;1628;1;info08@dszn.sm.gov.ua
3211;1629;0;(05452)51337
3212;1629;1;info09@dszn.sm.gov.ua
3213;1630;0;(05455)52754
3214;1630;1;info10@dszn.sm.gov.ua
3215;1631;0;(05446)25289
3216;1631;1;info11@dszn.sm.gov.ua
3217;1632;0;(05442)54136
3218;1632;1;info12@dszn.sm.gov.ua
3219;1633;0;(05448)22178
3220;1633;1;it13@dszn.sm.gov.ua
3221;1634;0;(05451)71258
3222;1634;1;info14@dszn.sm.gov.ua
3223;1635;0;(0542)655724
3224;1635;1;info33@dszn.sm.gov.ua
3225;1636;0;(05458)51359
3226;1636;1;info16@dszn.sm.gov.ua
3227;1637;0;(05449)47560
3228;1637;1;info17@dszn.sm.gov.ua
3229;1638;0;(05456)21725
3230;1638;1;info18@dszn.sm.gov.ua
3231;1639;0;(05444)26387
3232;1639;1;info25@dszn.sm.gov.ua
3233;1640;0;(05447)23090
3234;1640;1;info19@dszn.sm.gov.ua
3235;1641;0;(05445)23736
3236;1641;1;info26@dszn.sm.gov.ua
3237;1642;0;(05446)41530
3238;1642;1;info20@dszn.sm.gov.ua
3239;1643;0;(05448)21536
3240;1643;1;info21@dszn.sm.gov.ua
3241;1644;0;(05449)72147
3242;1644;1;info22@dszn.sm.gov.ua
3243;1645;0;(0542)364186
3244;1645;1;info23@dszn.sm.gov.ua
3245;1646;0;(0542)600208
3246;1646;1;mail@dszn.sm.gov.ua 
3247;1647;0;(0352)522590
3248;1647;1;admin@sobes-ter.gov.ua
3249;1648;0;(03548)21374
3250;1648;1;beregany@sobes-ter.gov.ua
3251;1649;0;(03541)21738
3252;1649;1;borshchiv@sobes-ter.gov.ua
3253;1650;0;(03544)21716
3254;1650;1;buchach@sobes-ter.gov.ua
3255;1651;0;(03557)21331
3256;1651;1;gusyatyn@sobes-ter.gov.ua
3257;1652;0;(03554)21282
3258;1652;1;zalishchyky@sobes-ter.gov.ua
3259;1653;0;(03550)23093,23275
3260;1653;1;zbarazh@sobes-ter.gov.ua
3261;1654;0;(3540)21460
3262;1654;1;zboriv@sobes-ter.gov.ua
3263;1655;0;(03547)22232
3264;1655;1;kozova@sobes-ter.gov.ua 
3265;1656;0;(03546)21571
3266;1656;1;kremenec@sobes-ter.gov.ua
3267;1657;0;(03549)21880
3268;1657;1; lanivci@sobes-ter.gov.ua
3269;1658;0;(03555)21730
3270;1658;1;monastyrysk@sobes-ter.gov.ua
3271;1659;0;(03543)23522
3272;1659;1;pidvolochysk@sobes-ter.gov.ua
3273;1660;0;(03542)21482
3274;1660;1;pidgajtsi@sobes-ter.gov.ua
3275;1661;0;(03551)21050
3276;1661;1;terebovlya@sobes-ter.gov.ua
3277;1662;0;(0352)532599
3278;1662;1;ternraj@sobes-ter.gov.ua
3279;1663;0;(03552)23907,21282
3280;1663;1;chortkiv@sobes-ter.gov.ua
3281;1664;0;(03558)21282
3282;1664;1;shumsk@sobes-ter.gov.ua
3283;1665;0;(03552)23836
3284;1665;1;chortkiv.misto@sobes-ter.gov.ua
3285;1666;0;(0352)521403
3286;1666;1;ternopil@sobes-ter.gov.ua
3287;1667;0;(05757)41655,42217
3288;1667;1;barv_uszn@ukr.net
3289;1668;0;(05749)20932
3290;1668;1;p.49sobez@kharkov.ukrtel.net
3291;1669;0;(05758)32128
3292;1669;1;bogupszn@ukr.net
3293;1670;0;(05759)61118
3294;1670;1;prac@kharkov.ukrtel.net
3295;1671;0;(05754)51576
3296;1671;1;blizn@ukr.net
3297;1672;0;(05753)51481
3298;1672;1;upszval@kharkov.ukrtel.net
3299;1673;0;(05752)52653
3300;1673;1;vburlukuszn@ukr.net
3301;1674;0;(05741)47071
3302;1674;1;upr_trudavolchansk@ukrpost.net
3303;1675;0;(05750)76156
3304;1675;1;dvur_szn@ukr.net
3305;1676;0;(05763)33180,30182
3306;1676;1;uszn_dergachi@ukr.net
3307;1677;0;(05761)51581
3308;1677;1;upz61@kharkov.ukrtel.net
3309;1678;0;(05747)33311
3310;1678;1;upsznzmkh@ukr.net 
3311;1679;0;(05764)50203
3312;1679;1;sybsid_zolochev@meta.ua
3313;1680;0;(05743)31165
3314;1680;1;irdauszn@ukr.net
3315;1681;0;(05744)71810
3316;1681;1;upszn20@ukr,net
3317;1682;0;(05755)31780
3318;1682;1;kupszn@kharkov.ukrtel.net
3319;1683;0;(05756)31660
3320;1683;1;krkut_upszn@ukr.net
3321;1684;0;(05742)51841
3322;1684;1;utkrda@ukr.net
3323;1685;0;(05766)56405
3324;1685;1;uszn36@ukr.net
3325;1686;0;(05745)26239
3326;1686;1;sovbez_lozovaya@ukr.net
3327;1687;0;(05740)42611,42746
3328;1687;1;uprpracinvodolaga@ukr.net
3329;1688;0;(05748)33206
3330;1688;1;prupszn@ukr.net
3331;1689;0;(05765)62214
3332;1689;1;p39soczah@ukr.net
3333;1690;0;(05762)31285
3334;1690;1;upszn6322@ukr.net
3335;1691;0;(057)7211896
3336;1691;1;uszn.hrda@ukr.net
3337;1692;0;(05746)22372
3338;1692;1;upszn_ray@ukr.net
3339;1693;0;(05751)57262
3340;1693;1;upr_pszn16@ukr.net
3341;1694;0;(05748)34295
3342;1694;1;putszn@kharkov.ukrtel.net
3343;1695;0;(05742)51927,55527
3344;1695;1;kutszn@ukr.net
3345;1696;0;(05746)22631
3346;1696;1;utszn.chuguev@gmail.com
3347;1697;0;(05743)24522,28733
3348;1697;1;iutszn@kharkov.ukrtel.net
3349;1698;0;(057)7411606
3350;1698;1;lubotinupszn@ukrpost.ua
3351;1699;0;(05745)51355
3352;1699;1;lozutszn@ukr.net, lozovayautszn@mail.uа
3353;1700;0;(057)3404411
3354;1700;1;dz_upszn@ukr.net
3355;1701;0;(057)7004091
3356;1701;1;sybskiev128.128@ukr.net
3357;1702;0;(0572)642739,3641598
3358;1702;1;musznt@ukr.net
3359;1703;0;(057)7211256
3360;1703;1;upr_truda_komint@ukr.net
3361;1704;0;(057)7325276,7322130,7322196
3362;1704;1;chervonupszn@ukrpost.ua
3363;1705;0;(057)7125066,7123047
3364;1705;1;upszn.lenrik@citynet.kharkov.ua
3365;1706;0;(057)7788780
3366;1706;1;utszn@citynet.kharkov.ua
3367;1707;0;(057)7121666,7124752
3368;1707;1;oktutszn@citynet.kharkov.ua
3369;1708;0;(057)3925007
3370;1708;1;upszn_frunz@ukr.net
3371;1709;0;(057)7052690
3372;1709;1;upr_truda@kharkivoda.gov.ua
3373;1710;0;(0552)225437,467311
3374;1710;1;dp-soczah@khoda.gov.ua
3375;1711;0;(05546)75961
3376;1711;1;upcznbhs@ukr.net
3377;1712;0;(05547)33112
3378;1712;1;belutszn@ukr.net
3379;1713;0;(05543)22288
3380;1713;1;upszn.vlep@ukr.net
3381;1714;0;(05532)22353
3382;1714;1;voluszn@ukr.net
3383;1715;0;(05545)51054
3384;1715;1;v.rogupszn6516@ukr.net
3385;1716;0;(05535)21779
3386;1716;1;visupszn@ukr.net
3387;1717;0;(05534)33409
3388;1717;1;genutszn@ukr.net
3389;1718;0;(05539)26641
3390;1718;1;vpo13@ukrpost.ua
3391;1719;0;(05539)77289
3392;1719;1;soczahust_gopri@ukr.net
3393;1720;0;(05544)41668
3394;1720;1;gornszn@ukr.net
3395;1721;0;(05531)31037
3396;1721;1;ivanivskeuszn@ukr.net
3397;1722;0;(05530)32597
3398;1722;1;kalanupczn@ukr.net
3399;1723;0;(05536)20062
3400;1723;1;kruszn_kah@ukr.net
3401;1724;0;(05536)20749
3402;1724;1;mupszn@kah.hs.ukrtel.net
3403;1725;0;(05549)54855
3404;1725;1;upszn@ukrpost.net
3405;1726;0;(05540)21949
3406;1726;1;nsuszn01@ukr.net
3407;1727;0;(05533)21153
3408;1727;1;uszn-voron@i.ua
3409;1728;0;(05548)50561
