nID;nID_Service;nID_Place;nID_City;nID_Region;nID_ServiceType;oData;sURL;bHidden;nID_Subject_Operator;bTest;sNote;asAuth;nID_Server
1129;426;4;4;NULL;1;{};http://www.cnap.if.ua/posl/3469;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1130;226;4;4;NULL;1;{};http://www.cnap.if.ua/posl/2012;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1131;682;4;4;NULL;1;{};http://www.cnap.if.ua/posl/3027;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1132;721;4;4;NULL;1;{};http://www.cnap.if.ua/posl/3442;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1133;1420;4;4;NULL;1;{};http://www.cnap.if.ua/posl/3461;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1134;956;4;4;NULL;1;{};http://www.cnap.if.ua/posl/4269;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1135;958;4;4;NULL;1;{};http://www.cnap.if.ua/posl/3837;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1136;667;4;4;NULL;1;{};http://www.cnap.if.ua/posl/2887;false;1;false;Ви можете отримати послугу на порталі адміністративних послуг м.Івано-Франківська;BankID,EDS;0
1137;1419;43;43;NULL;4;{"processDefinitionId":"uzhgorod_cnap_391:1:1"};;false;1;true;;BankID,EDS;0
1138;956;515;515;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;false;;BankID,EDS;0
1139;956;77;77;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;false;;BankID,EDS;0
1140;956;121;121;NULL;4;{"processDefinitionId":"dnepr_cnap_238:1:1"};;false;225;false;;BankID,EDS;0
1141;102;16;16;NULL;4;{"processDefinitionId":"dnepr_cnap_211:1:1"};;false;225;true;;BankID,EDS;0
1142;15;102;102;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;225;false;;BankID,EDS;0
1143;15;37;37;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;225;true;;BankID,EDS;0
1144;15;65;65;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;225;true;;BankID,EDS;0
1145;15;104;104;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;225;false;;BankID,EDS;0
1146;15;42;42;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;225;false;;BankID,EDS;0
1147;15;149;149;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;225;false;;BankID,EDS;0
1148;1403;50022;NULL;22;4;{"processDefinitionId":"ternopol_oda_239:1:1"};;false;1;true;;BankID,EDS;0
1149;686;54;54;NULL;4;{"processDefinitionId":"berdichev_cnap_409:1:1"};;false;1;true;;BankID,EDS;0
1150;136;26;26;NULL;4;{"processDefinitionId":"hmelnitsky_347:1:1"};;false;1;true;;BankID,EDS;0
1151;686;54;54;NULL;4;{"processDefinitionId":"berdichev_cnap_409:1:1"};;false;225;false;;BankID,EDS;0
1152;161;50022;NULL;22;4;{"processDefinitionId":"ternopol_oda_209:1:1"};;false;209;true;;BankID,EDS;0
1153;686;16;16;NULL;4;{"processDefinitionId":"berdichev_cnap_409:1:1"};;false;225;true;;BankID,EDS;0
1154;627;22;22;NULL;4;{"processDefinitionId":"berdichev_cnap_409:1:1"};;false;309;true;;BankID,EDS;0
1155;1472;102;102;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_484:1:1"};;false;225;false;;BankID,EDS;0
1156;1472;37;37;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_484:1:1"};;false;225;false;;BankID,EDS;0
1157;1472;65;65;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_484:1:1"};;false;225;false;;BankID,EDS;0
1158;1472;104;104;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_484:1:1"};;false;225;false;;BankID,EDS;0
1159;1472;149;149;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_484:1:1"};;false;225;false;;BankID,EDS;0
1160;1472;137;137;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_484:1:1"};;false;225;false;;BankID,EDS;0
1161;1472;509;509;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_484:1:1"};;false;225;false;;BankID,EDS;0
1162;1472;182;182;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_484:1:1"};;false;225;false;;BankID,EDS;0
1163;156;42;42;NULL;4;{"processDefinitionId":"dnepr_cnap_244:1:1"};;false;225;false;;BankID,EDS;0
1164;156;137;137;NULL;4;{"processDefinitionId":"dnepr_cnap_244:1:1"};;false;225;false;;BankID,EDS;0
1165;156;505;505;NULL;4;{"processDefinitionId":"dnepr_cnap_244:1:1"};;false;225;false;;BankID,EDS;0
1166;156;509;509;NULL;4;{"processDefinitionId":"dnepr_cnap_244:1:1"};;false;225;false;;BankID,EDS;0
1167;156;514;514;NULL;4;{"processDefinitionId":"dnepr_cnap_244:1:1"};;false;225;false;;BankID,EDS;0
1168;1481;2;2;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_490:1:1"};;false;225;false;;BankID,EDS;0
1169;1481;37;37;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_490:1:1"};;false;225;false;;BankID,EDS;0
1170;1481;104;104;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_490:1:1"};;false;225;false;;BankID,EDS;0
1171;1481;501;501;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_490:1:1"};;false;225;false;;BankID,EDS;0
1172;1481;182;182;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_490:1:1"};;false;225;false;;BankID,EDS;0
1173;106;137;137;NULL;4;{"processDefinitionId":"Synelnykove_cnap_509:1:1"};;false;225;false;;BankID,EDS;0
1174;106;102;102;NULL;4;{"processDefinitionId":"Synelnykove_cnap_509:1:1"};;false;225;false;;BankID,EDS;0
1175;1482;104;104;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_520:1:1"};;false;225;false;;BankID,EDS;0
1176;1482;137;137;NULL;4;{"processDefinitionId":"dnepr_obl_cnap_520:1:1"};;false;225;false;;BankID,EDS;0
1177;178;1;1;NULL;4;{"processDefinitionId":"_test_corezoid:1:1"};;false;1;true;;BankID,email,EDS;0
1178;1483;182;182;NULL;4;{"processDefinitionId":"cnap_489:1:1"};;false;225;false;;BankID,EDS;0
1179;176;10;10;NULL;4;{"processDefinitionId":"dnepr_dms_passport:1:1"};;false;288;true;;BankID,EDS;0
1180;1484;92;92;NULL;4;{"processDefinitionId":"dnepr_cnap_184_phase_2:1:1"};;false;212;true;;BankID,EDS;0
1181;1429;1;1;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1182;1429;92;92;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1183;1429;102;102;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1184;1429;37;37;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1185;1429;65;65;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1186;1443;92;92;NULL;4;{"processDefinitionId":"nikopol_cnap_273:1:1"};;false;225;false;;BankID,EDS;0
1187;1429;42;42;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1188;1429;149;149;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1189;1429;137;137;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1190;1443;495;495;NULL;4;{"processDefinitionId":"nikopol_cnap_273:1:1"};;false;225;false;;BankID,EDS;0
1191;1429;516;516;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1192;1443;102;102;NULL;4;{"processDefinitionId":"nikopol_cnap_273:1:1"};;false;225;false;;BankID,EDS;0
1193;1429;497;497;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1194;1429;470;470;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1195;1429;498;498;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1196;1429;499;499;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1197;1429;481;481;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1198;1429;501;501;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1199;1429;502;502;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1200;1429;503;503;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1201;1429;504;504;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1202;1429;505;505;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1203;1429;506;506;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1204;1429;507;507;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1205;1429;508;508;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1206;1429;509;509;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1207;1429;510;510;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1208;1429;511;511;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;true;225;true;;BankID,EDS;0
1209;1429;512;512;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1210;29;121;121;NULL;4;{"processDefinitionId":"dnepr_dms-89:1:1"};;false;225;true;;BankID,EDS;0
1211;26;121;121;NULL;4;{"processDefinitionId":"dnepr_dms-89s:1:1"};;false;225;true;;BankID,EDS;0
1212;24;121;121;NULL;4;{"processDefinitionId":"dnepr_dms-294:1:1"};;false;225;true;;BankID,EDS;0
1213;184;121;121;NULL;4;{"processDefinitionId":"dnepr_dms-212:1:1"};;false;225;true;;BankID,EDS;0
1214;185;121;121;NULL;4;{"processDefinitionId":"dnepr_dms-212s:1:1"};;false;225;true;;BankID,EDS;0
1215;173;121;121;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;225;true;;BankID,EDS;0
1216;175;121;121;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;225;true;;BankID,EDS;0
1217;1431;121;121;NULL;4;{"processDefinitionId":"dnepr_dms-272:1:1"};;false;225;true;;BankID,EDS;0
1218;1432;121;121;NULL;4;{"processDefinitionId":"dnepr_dms-272kr:1:1"};;false;225;true;;BankID,EDS;0
1219;25;121;121;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;225;true;;BankID,EDS;0
1220;29;77;77;NULL;4;{"processDefinitionId":"dnepr_dms-89:1:1"};;false;225;true;;BankID,EDS;0
1221;26;77;77;NULL;4;{"processDefinitionId":"dnepr_dms-89s:1:1"};;false;225;true;;BankID,EDS;0
1222;24;77;77;NULL;4;{"processDefinitionId":"dnepr_dms-294:1:1"};;false;225;true;;BankID,EDS;0
1223;184;77;77;NULL;4;{"processDefinitionId":"dnepr_dms-212:1:1"};;false;225;true;;BankID,EDS;0
1224;185;77;77;NULL;4;{"processDefinitionId":"dnepr_dms-212s:1:1"};;false;225;true;;BankID,EDS;0
1225;173;77;77;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;225;true;;BankID,EDS;0
1226;175;77;77;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;225;true;;BankID,EDS;0
1227;1431;77;77;NULL;4;{"processDefinitionId":"dnepr_dms-272:1:1"};;false;225;true;;BankID,EDS;0
1228;1432;77;77;NULL;4;{"processDefinitionId":"dnepr_dms-272kr:1:1"};;false;225;true;;BankID,EDS;0
1229;25;77;77;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;225;true;;BankID,EDS;0
1230;29;515;515;NULL;4;{"processDefinitionId":"dnepr_dms-89:1:1"};;false;225;true;;BankID,EDS;0
1231;26;515;515;NULL;4;{"processDefinitionId":"dnepr_dms-89s:1:1"};;false;225;true;;BankID,EDS;0
1232;24;515;515;NULL;4;{"processDefinitionId":"dnepr_dms-294:1:1"};;false;225;true;;BankID,EDS;0
1233;184;515;515;NULL;4;{"processDefinitionId":"dnepr_dms-212:1:1"};;false;225;true;;BankID,EDS;0
1234;185;515;515;NULL;4;{"processDefinitionId":"dnepr_dms-212s:1:1"};;false;225;true;;BankID,EDS;0
1235;173;515;515;NULL;4;{"processDefinitionId":"dnepr_dms-227:1:1"};;false;225;true;;BankID,EDS;0
1236;175;515;515;NULL;4;{"processDefinitionId":"dnepr_dms-257:1:1"};;false;225;true;;BankID,EDS;0
1237;1431;515;515;NULL;4;{"processDefinitionId":"dnepr_dms-272:1:1"};;false;225;true;;BankID,EDS;0
1238;1432;515;515;NULL;4;{"processDefinitionId":"dnepr_dms-272kr:1:1"};;false;225;true;;BankID,EDS;0
1239;25;515;515;NULL;4;{"processDefinitionId":"dnepr_dms-280:1:1"};;false;225;true;;BankID,EDS;0
1240;1398;37;37;NULL;4;{"processDefinitionId":"dnepr_cnap_220:1:1"};;false;225;false;;BankID,EDS;0
1241;1398;104;104;NULL;4;{"processDefinitionId":"dnepr_cnap_220:1:1"};;false;225;false;;BankID,EDS;0
1242;1398;502;502;NULL;4;{"processDefinitionId":"dnepr_cnap_220:1:1"};;false;225;false;;BankID,EDS;0
1243;1398;507;507;NULL;4;{"processDefinitionId":"dnepr_cnap_220:1:1"};;false;225;false;;BankID,EDS;0
1244;161;50022;NULL;22;4;{"processDefinitionId":"ternopol_oda_209:1:1"};;false;209;true;;BankID,EDS;0
1245;27;182;182;NULL;4;{"processDefinitionId":"uzhgorod_cnap_112:1:1"};;false;225;false;;BankID,EDS;0
1246;27;37;37;NULL;4;{"processDefinitionId":"uzhgorod_cnap_112:1:1"};;false;225;false;;BankID,EDS;0
1247;61;125;125;NULL;4;{"processDefinitionId":"gluhiv_cnap_442:1:1"};;false;1;true;;BankID,EDS;0
1248;790;37;37;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-118:1:1"};;false;225;false;;BankID,EDS;0
1249;790;102;102;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-118:1:1"};;false;225;false;;BankID,EDS;0
1250;790;28;28;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-118:1:1"};;false;225;false;;BankID,EDS;0
1251;1406;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_241:1:1"};;false;225;false;;BankID,EDS;0
1252;740;92;92;NULL;4;{"processDefinitionId":"scadovsk_mvk-302:1:1"};;false;212;true;;BankID,EDS;0
1253;740;494;494;NULL;4;{"processDefinitionId":"scadovsk_mvk-302:1:1"};;false;212;true;;BankID,EDS;0
1254;740;130;130;NULL;4;{"processDefinitionId":"scadovsk_mvk-302:1:1"};;false;225;true;;BankID,EDS;0
1255;24;130;130;NULL;4;{"processDefinitionId":"dnepr_dms-294:1:1"};;false;225;true;;BankID,EDS;0
1256;790;104;104;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-118:1:1"};;false;225;false;;BankID,EDS;0
1257;790;65;65;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-118:1:1"};;false;225;false;;BankID,EDS;0
1258;790;137;137;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-118:1:1"};;false;225;false;;BankID,EDS;0
1259;790;182;182;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-118:1:1"};;false;225;false;;BankID,EDS;0
1260;790;513;513;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-118:1:1"};;false;225;false;;BankID,EDS;0
1261;790;506;506;NULL;4;{"processDefinitionId":"kuznetsovsk_mvk-118:1:1"};;false;225;false;;BankID,EDS;0
1262;24;130;130;NULL;4;{"processDefinitionId":"dnepr_dms-294:1:1"};;false;225;true;;BankID,EDS;0
1263;1407;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_242:1:1"};;false;225;false;;BankID,EDS;0
1264;1122;50001;NULL;1;4;{"processDefinitionId":"common_mvd_2:1:58"};;false;308;true;;BankID,EDS;0
1265;1476;481;481;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1266;1476;496;496;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1267;1476;497;497;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1268;1476;182;182;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1269;1476;28;28;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1270;1476;1;1;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1271;1476;470;470;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1272;161;479;479;NULL;4;{"processDefinitionId":"ternopol_oda_209:1:1"};;false;212;true;;BankID,EDS;0
1273;1476;2;2;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1274;1476;498;498;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1275;1476;499;499;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1276;1476;500;500;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1277;1476;102;102;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1278;1476;501;501;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1279;1476;37;37;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1280;1476;502;502;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1281;1476;65;65;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1282;1476;503;503;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1283;1476;104;104;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1284;1476;504;504;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1285;1476;42;42;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1286;1476;505;505;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1287;1476;149;149;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1288;1476;506;506;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1289;1476;507;507;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1290;1476;508;508;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1291;1476;509;509;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1292;1476;137;137;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1293;1476;510;510;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1294;1476;511;511;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1295;1476;148;148;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1296;1476;512;512;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1297;1476;466;466;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1298;1476;513;513;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1299;1476;514;514;NULL;4;{"processDefinitionId":"zovtyvodu_cnap_430:1:1"};;false;225;true;;BankID,EDS;0
1300;27;28;28;NULL;4;{"processDefinitionId":"dnepr_mvk_474:1:1"};;false;225;false;;BankID,EDS;0
1301;27;2;2;NULL;4;{"processDefinitionId":"dnepr_mvk_474:1:1"};;false;225;false;;BankID,EDS;0
1302;27;498;498;NULL;4;{"processDefinitionId":"dnepr_mvk_474:1:1"};;false;225;false;;BankID,EDS;0
1303;27;104;104;NULL;4;{"processDefinitionId":"dnepr_mvk_474:1:1"};;false;225;false;;BankID,EDS;0
1304;27;42;42;NULL;4;{"processDefinitionId":"dnepr_mvk_474:1:1"};;false;225;false;;BankID,EDS;0
1305;27;511;511;NULL;4;{"processDefinitionId":"dnepr_mvk_474:1:1"};;false;225;false;;BankID,EDS;0
1306;27;513;513;NULL;4;{"processDefinitionId":"dnepr_mvk_474:1:1"};;false;225;false;;BankID,EDS;0
1307;64;92;92;NULL;4;{"processDefinitionId":"lugansk_novopskov_407:1:1"};;false;225;false;;BankID,EDS;0
1308;64;102;102;NULL;4;{"processDefinitionId":"lugansk_novopskov_407:1:1"};;false;225;false;;BankID,EDS;0
1309;64;37;37;NULL;4;{"processDefinitionId":"lugansk_novopskov_407:1:1"};;false;225;false;;BankID,EDS;0
1310;64;42;42;NULL;4;{"processDefinitionId":"lugansk_novopskov_407:1:1"};;false;225;false;;BankID,EDS;0
1311;64;149;149;NULL;4;{"processDefinitionId":"lugansk_novopskov_407:1:1"};;false;225;false;;BankID,EDS;0
1312;1393;102;102;NULL;4;{"processDefinitionId":"dndz_cnap_190:1:1"};;false;225;false;;BankID,EDS;0
1313;1393;37;37;NULL;4;{"processDefinitionId":"dndz_cnap_190:1:1"};;false;225;false;;BankID,EDS;0
1314;1393;149;149;NULL;4;{"processDefinitionId":"dndz_cnap_190:1:1"};;false;225;true;;BankID,EDS;0
1315;11;529;529;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1316;11;517;517;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1317;11;518;518;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1318;11;519;519;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1319;11;520;520;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1320;11;521;521;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1321;11;522;522;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1322;11;523;523;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1323;11;524;524;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1324;11;525;525;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1325;11;526;526;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1326;11;527;527;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1327;11;528;528;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1328;11;484;484;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1329;11;465;465;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1330;11;485;485;NULL;4;{"processDefinitionId":"rda_360:1:1"};;false;212;true;;BankID,EDS;0
1331;15;22;22;NULL;4;{"processDefinitionId":"dnepr_cnap_184:1:1"};;false;212;true;;BankID,EDS;0
1332;1485;50001;NULL;1;4;{"processDefinitionId":"common_mvd_3:1:58"};;false;308;true;;BankID,EDS;0
1333;1486;50001;NULL;1;4;{"processDefinitionId":"common_mvd_4:1:58"};;false;308;true;;BankID,EDS;0
1334;134;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_252:1:1"};;false;225;false;;BankID,EDS;0
1335;1429;495;495;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1336;1429;108;108;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;false;;BankID,EDS;0
1337;1429;494;494;NULL;4;{"processDefinitionId":"dnepr_cnap_268:1:1"};;false;225;true;;BankID,EDS;0
1338;1392;37;37;NULL;4;{"processDefinitionId":"cnap_417:1:1"};;false;225;false;;BankID,EDS;0
1339;1392;472;472;NULL;4;{"processDefinitionId":"cnap_417:1:1"};;false;225;false;;BankID,EDS;0
1340;627;267;267;NULL;4;{"processDefinitionId":"berdichev_cnap_409:1:1"};;false;309;true;;BankID,EDS;0
1341;135;26;26;NULL;4;{"processDefinitionId":"dnepr_cnap_253:1:1"};;false;225;false;;BankID,EDS;0
1342;786;267;267;NULL;4;{"processDefinitionId":"dnepr_soc_help_177:1:1"};;false;14;true;;BankID,EDS;0
1343;654;267;267;NULL;4;{"processDefinitionId":"subsidiesUkraine:1:1"};;false;14;true;;BankID,EDS;0
1344;627;102;102;NULL;4;{"processDefinitionId":"berdichev_cnap_409:1:1"};;false;225;false;;BankID,EDS;0
1345;627;149;149;NULL;4;{"processDefinitionId":"berdichev_cnap_409:1:1"};;false;225;false;;BankID,EDS;0
1346;1487;496;496;NULL;4;{"processDefinitionId":"dnepr_cnap_560:1:1"};;false;225;true;;BankID,EDS;0
1347;1488;496;496;NULL;4;{"processDefinitionId":"dnepr_cnap_561:1:1"};;false;225;true;;BankID,EDS;0
1348;1483;92;92;NULL;4;{"processDefinitionId":"cnap_489:1:1"};;false;225;false;;BankID,EDS;0
1349;1483;102;102;NULL;4;{"processDefinitionId":"cnap_489:1:1"};;false;225;false;;BankID,EDS;0
1350;1483;149;149;NULL;4;{"processDefinitionId":"cnap_489:1:1"};;false;225;false;;BankID,EDS;0
1351;17;102;102;NULL;4;{"processDefinitionId":"nikolaev_oda_2:1:1"};;false;225;false;;BankID,EDS;0
1352;17;37;37;NULL;4;{"processDefinitionId":"nikolaev_oda_2:1:1"};;false;225;false;;BankID,EDS;0
1353;17;42;42;NULL;4;{"processDefinitionId":"nikolaev_oda_2:1:1"};;false;225;false;;BankID,EDS;0
